2023-02-21 00:46:18.683 INFO  [27060] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 00:46:18.758 INFO  [11756] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 00:46:19.835 INFO  [11756] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 00:48:57.020 INFO  [11756] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 00:48:57.021 INFO  [23116] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 00:48:57.054 INFO  [23116] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 00:48:57.054 INFO  [23116] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 00:48:57.054 INFO  [23116] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 00:48:57.054 INFO  [23116] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 00:48:57.054 INFO  [23116] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 00:48:57.054 INFO  [23116] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 00:48:57.054 INFO  [23116] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 00:48:57.054 INFO  [23116] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 00:48:57.153 INFO  [11756] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 00:48:58.260 INFO  [11756] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 00:51:15.175 INFO  [11756] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 00:51:15.176 INFO  [4912] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 00:51:15.207 INFO  [4912] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 00:51:15.207 INFO  [4912] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 00:51:15.207 INFO  [4912] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 00:51:15.208 INFO  [4912] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 00:51:15.208 INFO  [4912] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 00:51:15.208 INFO  [4912] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 00:51:15.208 INFO  [4912] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 00:51:15.208 INFO  [4912] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 00:51:15.268 INFO  [11756] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 00:51:16.254 INFO  [11756] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 00:54:28.823 INFO  [11756] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 00:54:28.824 INFO  [12632] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 00:54:28.856 INFO  [12632] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 00:54:28.856 INFO  [12632] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 00:54:28.856 INFO  [12632] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 00:54:28.856 INFO  [12632] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 00:54:28.856 INFO  [12632] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 00:54:28.856 INFO  [12632] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 00:54:28.856 INFO  [12632] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 00:54:28.857 INFO  [12632] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 00:54:28.908 INFO  [11756] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 00:54:30.009 INFO  [11756] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 00:56:32.471 INFO  [11756] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 00:56:32.472 INFO  [26804] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 00:56:32.505 INFO  [26804] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 00:56:32.505 INFO  [26804] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 00:56:32.505 INFO  [26804] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 00:56:32.505 INFO  [26804] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 00:56:32.505 INFO  [26804] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 00:56:32.505 INFO  [26804] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 00:56:32.505 INFO  [26804] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 00:56:32.505 INFO  [26804] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 00:56:32.582 INFO  [11756] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 00:56:33.617 INFO  [11756] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 00:57:19.065 INFO  [11756] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 00:57:19.066 INFO  [27788] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 00:57:19.097 INFO  [27788] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 00:57:19.097 INFO  [27788] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 00:57:19.097 INFO  [27788] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 00:57:19.097 INFO  [27788] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 00:57:19.097 INFO  [27788] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 00:57:19.097 INFO  [27788] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 00:57:19.097 INFO  [27788] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 00:57:19.097 INFO  [27788] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 00:57:19.177 INFO  [11756] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
